customer_id,subscription_length_months,customer_satisfaction_score,daily_watch_time_hours,engagement_rate,subscription_plan,support_queries_logged,age,monthly_income_usd,promotional_offers_used,number_of_profiles_created,device_used_most_often_desktop,device_used_most_often_laptop,device_used_most_often_mobile,device_used_most_often_smart_tv,device_used_most_often_tablet,genre_preference_action,genre_preference_comedy,genre_preference_documentary,genre_preference_drama,genre_preference_romance,genre_preference_sci_fi,genre_preference_thriller,region_africa,region_asia,region_europe,region_north_america,region_south_america,payment_history_delayed,payment_history_on_time,churn_status
C00612,24,3,4.51,5,3,8,46,9028,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
C00613,3,7,3.95,1,3,9,57,4712,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
C00614,24,3,0.66,3,2,5,36,8350,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C00615,24,1,1.59,9,3,1,58,9727,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
C00616,3,1,2.43,6,2,8,63,6442,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
C00617,1,6,4.5,7,2,4,59,8981,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C00618,1,5,0.66,10,3,0,40,3833,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
C00619,1,10,4.73,7,2,1,57,4077,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
C00620,24,7,4.76,6,1,0,47,942,1,5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
C00621,12,4,4.86,5,1,2,30,3091,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
C00622,12,10,4.59,4,2,1,49,7392,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
C00623,12,8,1.05,5,2,6,45,9704,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C00624,1,6,3.22,9,2,4,18,9529,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
C00625,6,4,2.73,9,3,4,32,3407,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
C00626,6,6,3.86,8,1,2,31,3496,5,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
C00627,12,3,2.57,7,3,1,64,1015,2,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
C00628,6,5,0.87,4,1,8,43,1010,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
C00629,24,9,2.73,6,2,9,27,6869,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C00630,12,9,0.92,3,3,10,46,1241,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
C00631,24,1,2.4,3,2,5,66,3925,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
C00632,1,3,1.64,7,2,7,57,1709,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
C00633,1,2,2.82,9,2,3,43,9580,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
C00634,6,7,3.86,10,2,3,19,9499,3,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
C00635,3,5,3.14,10,1,4,57,8838,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
C00636,3,4,2.11,1,1,9,62,3942,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
C00637,6,6,2.46,2,1,7,30,1851,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
C00638,6,8,4.92,10,1,0,48,4753,3,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
C00639,24,1,3.47,8,3,6,39,6514,2,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
C00640,1,3,2.5,2,1,4,41,8649,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
C00641,24,1,3.07,5,1,0,68,4541,5,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
C00642,1,3,1.27,7,3,10,58,9209,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
C00643,12,10,3.26,4,1,2,34,2786,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
C00644,24,5,2.42,5,2,9,50,9248,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
C00645,6,4,0.92,7,3,2,59,9659,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
C00646,6,10,0.71,5,2,4,20,4740,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
C00647,6,10,4.59,4,1,3,55,8163,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
C00648,24,8,4.12,8,3,8,21,1572,4,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
C00649,24,3,1.74,9,1,7,44,718,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
C00650,6,8,0.89,4,1,5,62,1384,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
C00651,24,7,3.09,4,1,7,36,774,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
C00652,3,6,3.01,4,2,10,19,7354,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
C00653,6,5,1.25,3,3,6,66,5024,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
C00654,6,4,1.88,2,2,1,36,1280,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
C00655,12,4,3.57,1,2,4,23,7917,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
C00656,3,5,2.37,2,1,5,54,7748,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
C00657,3,6,3.97,3,2,2,63,650,4,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
C00658,24,8,2.94,6,2,4,25,898,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
C00659,1,4,4.73,5,3,9,27,3723,2,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
C00660,6,5,0.74,4,3,9,37,7081,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
C00661,12,8,4.67,3,2,3,43,8683,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
C00662,6,10,3.56,2,1,3,26,5307,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
C00663,3,5,4.54,7,1,3,64,4552,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00664,24,1,4.77,3,1,4,56,811,4,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
C00665,3,1,3.74,9,3,8,31,5338,5,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
C00666,6,10,4.09,7,1,0,20,573,2,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
C00667,3,3,2.2,10,1,9,48,2980,4,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
C00668,24,7,0.68,3,2,0,40,709,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
C00669,6,8,0.76,5,2,2,37,9198,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
C00670,6,1,2.99,2,3,7,51,602,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
C00671,6,4,3.24,1,3,0,65,6003,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
C00672,1,7,3.8,4,3,2,47,5399,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
C00673,3,4,4.89,8,3,5,34,9691,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
C00674,24,1,4.35,8,2,9,47,8220,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
C00675,6,3,1.32,5,3,3,32,3035,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
C00676,12,3,4.46,9,3,3,50,8063,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
C00677,12,6,4.36,5,2,7,70,534,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
C00678,3,5,2.73,2,2,3,27,747,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
C00679,3,4,4.18,3,1,6,64,5515,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
C00680,24,4,4.24,3,1,7,61,9628,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
C00681,24,2,4.41,6,3,4,24,3498,5,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
C00682,6,3,4.47,1,1,9,42,3205,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
C00683,6,6,3.35,1,1,10,61,6255,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
C00684,6,1,3.41,2,2,7,64,3133,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
C00685,24,7,1.73,6,1,10,40,5740,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
C00686,3,2,2.56,6,2,0,41,4293,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
C00687,6,6,1.06,8,1,8,70,8166,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
C00688,1,9,2.66,9,1,5,60,1995,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
C00689,24,9,3.4,7,2,10,29,6818,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
C00690,6,5,3.87,6,1,9,43,5374,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
C00691,3,9,0.77,9,1,10,50,4089,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
C00692,6,8,1.59,7,1,3,66,5021,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
C00693,12,7,1.09,5,2,3,70,6509,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
C00694,12,10,1.24,8,3,1,22,7421,5,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
C00695,6,3,2.92,6,1,0,54,2905,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
C00696,12,7,3.7,5,3,6,58,6155,4,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
C00697,3,7,1.51,6,2,9,24,6565,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
C00698,6,5,1.44,5,3,9,49,6239,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
C00699,6,9,2.4,5,2,1,26,5457,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
C00700,1,2,2.25,3,2,9,48,4801,3,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
C00701,24,2,2.61,10,1,7,19,1683,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
C00702,1,6,2.89,8,3,0,32,3964,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
C00703,3,9,3.14,10,2,3,63,7700,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
C00704,3,7,4.41,3,3,2,19,8463,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
C00705,24,7,3.31,10,1,9,27,6775,0,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
C00706,12,9,2.9,4,3,2,66,6235,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
C00707,3,4,3.92,3,2,2,62,3821,5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
C00708,1,4,3.52,4,3,7,52,2337,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
C00709,6,5,1.7,10,2,9,34,3137,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C00710,24,1,1.27,8,2,8,32,714,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
C00711,6,10,1.65,3,1,5,41,1357,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
C00712,1,6,4.32,5,1,6,62,7624,4,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
C00713,1,9,2.64,1,2,0,62,8148,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
C00714,6,1,4.1,10,1,7,31,9672,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
C00715,3,7,0.94,3,2,4,67,1032,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
C00716,3,4,2.55,5,1,9,22,5463,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
C00717,3,8,2.87,5,3,3,61,664,5,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
C00718,1,6,2.64,1,2,10,33,2735,5,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
C00719,3,7,0.87,9,2,5,41,1451,4,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
C00720,6,9,2.88,9,2,1,45,5439,4,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
C00721,1,6,4.56,3,1,6,41,9457,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
C00722,24,5,1.51,6,2,5,31,3531,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
C00723,24,6,3.81,4,3,0,22,526,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
C00724,3,9,4.34,1,1,6,39,902,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
C00725,3,7,2.75,7,2,0,39,4684,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
C00726,6,9,2.23,9,2,4,41,6564,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
C00727,3,8,0.99,2,1,9,67,3407,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
C00728,12,6,4.23,5,1,10,26,9949,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
C00729,6,10,3.94,4,2,6,57,1765,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
C00730,3,1,4.07,6,2,5,23,6736,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
C00731,3,5,3.69,7,1,0,18,1335,4,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
C00732,3,3,3.68,5,1,10,22,6376,3,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
C00733,1,9,4.28,2,2,0,30,5896,4,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
C00734,24,10,4.99,2,3,6,35,5855,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C00735,1,1,4.28,9,2,0,39,8015,2,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
C00736,24,7,3.25,1,3,10,69,4794,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
C00737,12,1,1.51,7,1,8,57,6405,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
C00738,3,1,4.45,9,1,9,53,8246,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
C00739,1,3,1.64,3,1,3,27,2490,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
C00740,3,3,0.87,10,1,7,61,9455,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C00741,24,9,1.42,6,2,8,59,9449,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
C00742,6,7,2.32,3,2,6,37,7067,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
C00743,12,4,3.62,3,1,5,25,6202,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
C00744,24,8,2.86,5,1,4,52,7842,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
C00745,1,9,2.34,10,3,3,27,6645,4,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
C00746,6,4,3.32,6,1,6,63,3952,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
C00747,6,10,4.83,10,2,2,42,8787,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
C00748,1,2,2.15,9,3,1,56,5507,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
C00749,12,10,0.85,4,1,7,22,7770,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
C00750,12,4,4.68,2,1,4,19,1727,1,5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
C00751,12,8,4.3,2,2,2,57,1359,5,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
C00752,12,9,2.37,6,2,6,49,2730,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
C00753,1,5,1.1,5,1,5,19,3648,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C00754,1,2,2.16,6,1,2,54,9695,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
C00755,24,6,1.82,4,2,5,49,8151,5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
C00756,1,5,2.83,6,3,7,48,3489,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
C00757,24,8,2.96,6,2,4,24,3513,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
C00758,24,10,3.84,2,2,8,22,4694,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00759,6,3,1.58,1,2,8,58,4513,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
C00760,3,6,2.32,5,3,9,20,8100,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00761,6,10,0.51,4,3,5,40,4090,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
C00762,12,1,1.08,2,1,7,63,8183,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
C00763,1,3,3.52,7,1,5,47,4022,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
C00764,6,2,3.21,6,3,6,29,3085,5,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
C00765,12,9,3.21,7,1,1,65,2317,2,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
C00766,6,8,0.99,7,1,6,26,3665,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
C00767,12,1,3.68,1,1,8,28,3664,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
C00768,12,1,3.25,1,2,5,34,2297,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
C00769,1,7,3.34,3,2,7,49,6561,3,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
C00770,1,9,1.37,5,3,10,49,8200,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
C00771,6,5,1.15,1,1,9,69,2050,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
C00772,3,6,2.32,7,3,1,38,1848,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
C00773,3,6,0.6,5,3,6,23,5306,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
C00774,24,8,3.07,4,1,0,61,2649,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
C00775,6,2,2.43,7,1,4,27,2232,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
C00776,1,4,2.3,6,1,9,21,5311,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
C00777,1,5,1.98,7,3,3,51,6143,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
C00778,3,1,4.14,10,2,8,62,1371,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
C00779,1,4,0.69,8,3,4,42,5692,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
C00780,3,3,4.57,2,3,9,36,4908,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
C00781,6,6,3.5,2,3,1,68,5061,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
C00782,6,2,1.03,7,2,9,69,2174,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
C00783,24,6,1.84,8,3,8,28,3990,4,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
C00784,3,10,2.15,8,3,3,46,9021,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
C00785,6,2,1.95,4,2,0,54,1514,4,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
C00786,6,4,3.36,10,3,6,30,5121,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
C00787,6,3,2.6,5,1,6,35,7951,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
C00788,6,5,4.97,10,2,7,38,5116,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
C00789,12,1,4.57,9,2,2,32,8405,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
C00790,6,10,2.25,5,3,6,66,3821,5,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
C00791,1,2,0.95,3,3,10,55,5850,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
C00792,6,10,1.49,7,1,8,70,9548,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
C00793,12,4,0.77,3,3,9,68,8315,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
C00794,6,8,2.48,1,3,7,29,619,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
C00795,3,8,1.88,10,1,9,19,4927,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
C00796,6,6,3.04,2,2,3,47,6754,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
C00797,12,5,3.67,6,1,8,66,3855,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
C00798,3,1,4.52,6,3,9,58,4392,5,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
C00799,1,6,1.71,6,2,6,52,3631,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
C00800,24,10,2.13,10,1,5,42,7320,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
C00801,3,6,4.9,10,2,4,35,4251,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
C00802,6,6,4.23,1,2,2,69,536,3,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
C00803,1,7,1.3,5,1,4,69,5664,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
C00804,3,4,0.62,9,2,5,41,7596,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
C00805,12,1,4.14,3,2,2,19,7479,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
C00806,1,10,0.52,2,2,3,46,832,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
C00807,12,7,1.33,5,2,10,64,6447,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C00808,12,3,3.29,3,2,2,20,3854,3,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
C00809,3,6,1.01,8,3,8,22,2454,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
C00810,24,4,0.87,1,2,8,54,4695,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
C00811,3,3,2.53,5,3,4,53,9374,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00812,3,2,1.54,6,1,1,57,4930,2,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
C00813,3,4,4.62,5,2,6,38,2210,1,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
C00814,3,2,2.11,8,1,1,59,9641,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C00815,3,8,1.44,6,3,4,39,7873,5,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
C00816,12,8,3.52,1,2,5,64,8920,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
