customer_id,churn_probability,reason_1,reason_2,reason_3,segment_name,subscription_length_months,customer_satisfaction_score,daily_watch_time_hours,engagement_rate,subscription_plan,support_queries_logged,age,monthly_income_usd,promotional_offers_used,number_of_profiles_created,device_used_most_often_desktop,device_used_most_often_laptop,device_used_most_often_mobile,device_used_most_often_smart_tv,device_used_most_often_tablet,genre_preference_action,genre_preference_comedy,genre_preference_documentary,genre_preference_drama,genre_preference_romance,genre_preference_sci_fi,genre_preference_thriller,region_africa,region_asia,region_europe,region_north_america,region_south_america,payment_history_delayed,payment_history_on_time,churn_status
C00755,0.0605154865996652,Long subscription history (24 months) decreased churn risk,Many promotional offers used (5) decreased churn risk,Low engagement rate (4/10) increased churn risk,Satisfied Loyal,24,6,1.82,4,2,5,49,8151,5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
C00756,0.9323208638311687,Few promotional offers used (0) increased churn risk,Short subscription history (1 months) increased churn risk,Frequent support queries (7) increased churn risk,Engaged but Payment-Fragile,1,5,2.83,6,3,7,48,3489,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
C00757,0.0342353526000035,High satisfaction score (8/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,On-Time payment history decreased churn risk,Satisfied Loyal,24,8,2.96,6,2,4,24,3513,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
C00758,0.0918001512374173,High satisfaction score (10/10) decreased churn risk,Low engagement rate (2/10) increased churn risk,Long subscription history (24 months) decreased churn risk,Satisfied Loyal,24,10,3.84,2,2,8,22,4694,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00759,0.9955590805131126,Low engagement rate (1/10) increased churn risk,Frequent support queries (8) increased churn risk,Low satisfaction score (3/10) increased churn risk,High-Risk Disengaged,6,3,1.58,1,2,8,58,4513,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
C00760,0.5703784470875375,Frequent support queries (9) increased churn risk,Many promotional offers used (4) decreased churn risk,Short subscription history (3 months) increased churn risk,Satisfied Loyal,3,6,2.32,5,3,9,20,8100,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00761,0.5741425221134345,High satisfaction score (10/10) decreased churn risk,Low daily watch time (0.5 hours) increased churn risk,Low engagement rate (4/10) increased churn risk,High-Risk Disengaged,6,10,0.51,4,3,5,40,4090,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
C00762,0.986428981173762,Low satisfaction score (1/10) increased churn risk,Low engagement rate (2/10) increased churn risk,Low daily watch time (1.1 hours) increased churn risk,High-Risk Disengaged,12,1,1.08,2,1,7,63,8183,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
C00763,0.916792796829287,Few promotional offers used (0) increased churn risk,Low satisfaction score (3/10) increased churn risk,Short subscription history (1 months) increased churn risk,Engaged but Payment-Fragile,1,3,3.52,7,1,5,47,4022,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
C00764,0.3736881815414626,Low satisfaction score (2/10) increased churn risk,Many promotional offers used (5) decreased churn risk,On-Time payment history decreased churn risk,Low-Satisfaction At-Risk,6,2,3.21,6,3,6,29,3085,5,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
C00765,0.0318048894856129,High satisfaction score (9/10) decreased churn risk,Few support queries (1) decreased churn risk,Delayed payment history increased churn risk,Engaged but Payment-Fragile,12,9,3.21,7,1,1,65,2317,2,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
C00766,0.690464835117032,High satisfaction score (8/10) decreased churn risk,Low daily watch time (1.0 hours) increased churn risk,Few promotional offers used (1) increased churn risk,Engaged but Payment-Fragile,6,8,0.99,7,1,6,26,3665,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
C00767,0.9829570565118304,Low satisfaction score (1/10) increased churn risk,Low engagement rate (1/10) increased churn risk,Frequent support queries (8) increased churn risk,High-Risk Disengaged,12,1,3.68,1,1,8,28,3664,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
C00768,0.9699419370238848,Low satisfaction score (1/10) increased churn risk,Low engagement rate (1/10) increased churn risk,Delayed payment history increased churn risk,High-Risk Disengaged,12,1,3.25,1,2,5,34,2297,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
C00769,0.6066076762717231,Low engagement rate (3/10) increased churn risk,High satisfaction score (7/10) decreased churn risk,Short subscription history (1 months) increased churn risk,Satisfied Loyal,1,7,3.34,3,2,7,49,6561,3,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
C00770,0.6671412540625936,High satisfaction score (9/10) decreased churn risk,Frequent support queries (10) increased churn risk,Many promotional offers used (5) decreased churn risk,High-Risk Disengaged,1,9,1.37,5,3,10,49,8200,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
C00771,0.9960546848996688,Low engagement rate (1/10) increased churn risk,Frequent support queries (9) increased churn risk,Low daily watch time (1.1 hours) increased churn risk,High-Risk Disengaged,6,5,1.15,1,1,9,69,2050,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
C00772,0.1578364828490069,Few support queries (1) decreased churn risk,Short subscription history (3 months) increased churn risk,High engagement rate (7/10) decreased churn risk,Satisfied Loyal,3,6,2.32,7,3,1,38,1848,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
C00773,0.7045461481165992,Low daily watch time (0.6 hours) increased churn risk,Many promotional offers used (4) decreased churn risk,Short subscription history (3 months) increased churn risk,High-Risk Disengaged,3,6,0.6,5,3,6,23,5306,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
C00774,0.0077332728094096,Few support queries (0) decreased churn risk,High satisfaction score (8/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Satisfied Loyal,24,8,3.07,4,1,0,61,2649,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
C00775,0.7750516275009355,Low satisfaction score (2/10) increased churn risk,Delayed payment history increased churn risk,High engagement rate (7/10) decreased churn risk,Engaged but Payment-Fragile,6,2,2.43,7,1,4,27,2232,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
C00776,0.9885313539407432,Frequent support queries (9) increased churn risk,Few promotional offers used (0) increased churn risk,Short subscription history (1 months) increased churn risk,Engaged but Payment-Fragile,1,4,2.3,6,1,9,21,5311,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
C00777,0.3917044374603165,Many promotional offers used (5) decreased churn risk,Short subscription history (1 months) increased churn risk,Support queries logged (3) decreased churn risk,Engaged but Payment-Fragile,1,5,1.98,7,3,3,51,6143,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
C00778,0.9109364373868842,Low satisfaction score (1/10) increased churn risk,High engagement rate (10/10) decreased churn risk,Frequent support queries (8) increased churn risk,Engaged but Payment-Fragile,3,1,4.14,10,2,8,62,1371,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
C00779,0.5003569798343657,Low daily watch time (0.7 hours) increased churn risk,High engagement rate (8/10) decreased churn risk,Short subscription history (1 months) increased churn risk,Low-Satisfaction At-Risk,1,4,0.69,8,3,4,42,5692,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
C00780,0.94707859954031,Low engagement rate (2/10) increased churn risk,Frequent support queries (9) increased churn risk,Low satisfaction score (3/10) increased churn risk,Low-Satisfaction At-Risk,3,3,4.57,2,3,9,36,4908,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
C00781,0.2821722601208365,Low engagement rate (2/10) increased churn risk,Few support queries (1) decreased churn risk,Many promotional offers used (4) decreased churn risk,High-Risk Disengaged,6,6,3.5,2,3,1,68,5061,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
C00782,0.8323304825694807,Low satisfaction score (2/10) increased churn risk,Frequent support queries (9) increased churn risk,Many promotional offers used (5) decreased churn risk,Low-Satisfaction At-Risk,6,2,1.03,7,2,9,69,2174,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
C00783,0.2602571751101842,Long subscription history (24 months) decreased churn risk,Frequent support queries (8) increased churn risk,High engagement rate (8/10) decreased churn risk,Engaged but Payment-Fragile,24,6,1.84,8,3,8,28,3990,4,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
C00784,0.0434700350909881,High satisfaction score (10/10) decreased churn risk,High engagement rate (8/10) decreased churn risk,Short subscription history (3 months) increased churn risk,Engaged but Payment-Fragile,3,10,2.15,8,3,3,46,9021,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
C00785,0.6707916782988763,Few support queries (0) decreased churn risk,Low satisfaction score (2/10) increased churn risk,Many promotional offers used (4) decreased churn risk,High-Risk Disengaged,6,2,1.95,4,2,0,54,1514,4,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
C00786,0.3494386201371925,High engagement rate (10/10) decreased churn risk,Few promotional offers used (0) increased churn risk,Low satisfaction score (4/10) increased churn risk,Low-Satisfaction At-Risk,6,4,3.36,10,3,6,30,5121,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
C00787,0.8914809571813819,Low satisfaction score (3/10) increased churn risk,Delayed payment history increased churn risk,Short subscription history (6 months) increased churn risk,High-Risk Disengaged,6,3,2.6,5,1,6,35,7951,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
C00788,0.0994580099425826,High engagement rate (10/10) decreased churn risk,High daily watch time (5.0 hours) decreased churn risk,Frequent support queries (7) increased churn risk,Low-Satisfaction At-Risk,6,5,4.97,10,2,7,38,5116,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
C00789,0.266794619641828,Low satisfaction score (1/10) increased churn risk,High engagement rate (9/10) decreased churn risk,Few support queries (2) decreased churn risk,Engaged but Payment-Fragile,12,1,4.57,9,2,2,32,8405,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
C00790,0.102897532533181,High satisfaction score (10/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,On-Time payment history decreased churn risk,Satisfied Loyal,6,10,2.25,5,3,6,66,3821,5,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
C00791,0.9838853417130184,Frequent support queries (10) increased churn risk,Low satisfaction score (2/10) increased churn risk,Low engagement rate (3/10) increased churn risk,Low-Satisfaction At-Risk,1,2,0.95,3,3,10,55,5850,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
C00792,0.4088508059229184,High satisfaction score (10/10) decreased churn risk,Frequent support queries (8) increased churn risk,Low daily watch time (1.5 hours) increased churn risk,Engaged but Payment-Fragile,6,10,1.49,7,1,8,70,9548,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
C00793,0.9854838887896834,Frequent support queries (9) increased churn risk,Low engagement rate (3/10) increased churn risk,Low daily watch time (0.8 hours) increased churn risk,High-Risk Disengaged,12,4,0.77,3,3,9,68,8315,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
C00794,0.9398964269608286,Low engagement rate (1/10) increased churn risk,High satisfaction score (8/10) decreased churn risk,Few promotional offers used (0) increased churn risk,High-Risk Disengaged,6,8,2.48,1,3,7,29,619,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
C00795,0.1185415234869101,High engagement rate (10/10) decreased churn risk,High satisfaction score (8/10) decreased churn risk,Frequent support queries (9) increased churn risk,Satisfied Loyal,3,8,1.88,10,1,9,19,4927,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
C00796,0.6970053284214662,Low engagement rate (2/10) increased churn risk,Support queries logged (3) decreased churn risk,Few promotional offers used (1) increased churn risk,High-Risk Disengaged,6,6,3.04,2,2,3,47,6754,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
C00797,0.8525627185299847,Few promotional offers used (0) increased churn risk,Frequent support queries (8) increased churn risk,Delayed payment history increased churn risk,Engaged but Payment-Fragile,12,5,3.67,6,1,8,66,3855,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
C00798,0.8357245039999174,Low satisfaction score (1/10) increased churn risk,Frequent support queries (9) increased churn risk,Many promotional offers used (5) decreased churn risk,Engaged but Payment-Fragile,3,1,4.52,6,3,9,58,4392,5,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
C00799,0.794592548236965,Short subscription history (1 months) increased churn risk,Delayed payment history increased churn risk,Daily watch time (1.7 hours) increased churn risk,Engaged but Payment-Fragile,1,6,1.71,6,2,6,52,3631,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
C00800,0.0210511853521627,High satisfaction score (10/10) decreased churn risk,High engagement rate (10/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Engaged but Payment-Fragile,24,10,2.13,10,1,5,42,7320,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
C00801,0.1672257426034404,High engagement rate (10/10) decreased churn risk,Few promotional offers used (0) increased churn risk,High daily watch time (4.9 hours) decreased churn risk,Engaged but Payment-Fragile,3,6,4.9,10,2,4,35,4251,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
C00802,0.2862141616891113,Low engagement rate (1/10) increased churn risk,Few support queries (2) decreased churn risk,High daily watch time (4.2 hours) decreased churn risk,Satisfied Loyal,6,6,4.23,1,2,2,69,536,3,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
C00803,0.8094206301175051,High satisfaction score (7/10) decreased churn risk,Short subscription history (1 months) increased churn risk,Low daily watch time (1.3 hours) increased churn risk,High-Risk Disengaged,1,7,1.3,5,1,4,69,5664,1,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
C00804,0.938088651383965,High engagement rate (9/10) decreased churn risk,Few promotional offers used (0) increased churn risk,Low daily watch time (0.6 hours) increased churn risk,Engaged but Payment-Fragile,3,4,0.62,9,2,5,41,7596,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
C00805,0.6651504242518151,Low satisfaction score (1/10) increased churn risk,Low engagement rate (3/10) increased churn risk,Few support queries (2) decreased churn risk,High-Risk Disengaged,12,1,4.14,3,2,2,19,7479,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
C00806,0.2378682806234857,High satisfaction score (10/10) decreased churn risk,Low engagement rate (2/10) increased churn risk,Low daily watch time (0.5 hours) increased churn risk,Satisfied Loyal,1,10,0.52,2,2,3,46,832,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
C00807,0.3522272166095173,Frequent support queries (10) increased churn risk,Many promotional offers used (5) decreased churn risk,High satisfaction score (7/10) decreased churn risk,Satisfied Loyal,12,7,1.33,5,2,10,64,6447,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C00808,0.5347902681847694,Low engagement rate (3/10) increased churn risk,Few support queries (2) decreased churn risk,Low satisfaction score (3/10) increased churn risk,High-Risk Disengaged,12,3,3.29,3,2,2,20,3854,3,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
C00809,0.6484599866362744,Many promotional offers used (5) decreased churn risk,Frequent support queries (8) increased churn risk,High engagement rate (8/10) decreased churn risk,Engaged but Payment-Fragile,3,6,1.01,8,3,8,22,2454,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
C00810,0.8947982351318019,Low engagement rate (1/10) increased churn risk,Long subscription history (24 months) decreased churn risk,Many promotional offers used (5) decreased churn risk,High-Risk Disengaged,24,4,0.87,1,2,8,54,4695,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
C00811,0.4142076664828716,Many promotional offers used (5) decreased churn risk,Low satisfaction score (3/10) increased churn risk,Short subscription history (3 months) increased churn risk,Low-Satisfaction At-Risk,3,3,2.53,5,3,4,53,9374,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00812,0.8925446499231564,Low satisfaction score (2/10) increased churn risk,Few support queries (1) decreased churn risk,Short subscription history (3 months) increased churn risk,Engaged but Payment-Fragile,3,2,1.54,6,1,1,57,4930,2,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
C00813,0.6329542422192804,High daily watch time (4.6 hours) decreased churn risk,Short subscription history (3 months) increased churn risk,Few promotional offers used (1) increased churn risk,Low-Satisfaction At-Risk,3,4,4.62,5,2,6,38,2210,1,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
C00814,0.3083523237329301,Low satisfaction score (2/10) increased churn risk,Few support queries (1) decreased churn risk,High engagement rate (8/10) decreased churn risk,Low-Satisfaction At-Risk,3,2,2.11,8,1,1,59,9641,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C00815,0.1287416127792624,High satisfaction score (8/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,Short subscription history (3 months) increased churn risk,Satisfied Loyal,3,8,1.44,6,3,4,39,7873,5,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
C00816,0.7299726896775516,Low engagement rate (1/10) increased churn risk,High satisfaction score (8/10) decreased churn risk,Few promotional offers used (0) increased churn risk,High-Risk Disengaged,12,8,3.52,1,2,5,64,8920,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
C00817,0.2722611674356692,Low satisfaction score (1/10) increased churn risk,High engagement rate (10/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Low-Satisfaction At-Risk,24,1,2.3,10,3,7,57,3486,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
C00818,0.6430413871201918,Low satisfaction score (3/10) increased churn risk,High engagement rate (8/10) decreased churn risk,Short subscription history (1 months) increased churn risk,Engaged but Payment-Fragile,1,3,3.67,8,2,7,56,3441,4,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
C00819,0.8000480039078178,Frequent support queries (10) increased churn risk,High satisfaction score (7/10) decreased churn risk,Short subscription history (3 months) increased churn risk,High-Risk Disengaged,3,7,3.87,5,2,10,52,8196,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
C00820,0.8998204831100673,Low satisfaction score (3/10) increased churn risk,Frequent support queries (7) increased churn risk,Delayed payment history increased churn risk,High-Risk Disengaged,12,3,1.88,5,2,7,28,1778,2,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
C00821,0.0508879497136384,Few support queries (0) decreased churn risk,Long subscription history (24 months) decreased churn risk,High satisfaction score (7/10) decreased churn risk,Engaged but Payment-Fragile,24,7,4.5,6,2,0,55,3209,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
C00822,0.9615489735037024,Low satisfaction score (1/10) increased churn risk,Frequent support queries (10) increased churn risk,Low daily watch time (1.3 hours) increased churn risk,Low-Satisfaction At-Risk,6,1,1.28,7,2,10,39,8956,2,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
C00823,0.031914956021173,High engagement rate (10/10) decreased churn risk,High daily watch time (4.9 hours) decreased churn risk,Frequent support queries (8) increased churn risk,Satisfied Loyal,3,7,4.91,10,3,8,24,7970,3,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
C00824,0.9831939356806764,Frequent support queries (10) increased churn risk,Low satisfaction score (2/10) increased churn risk,Short subscription history (3 months) increased churn risk,Low-Satisfaction At-Risk,3,2,1.88,4,2,10,23,3091,2,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
C00825,0.0325640188503886,High engagement rate (10/10) decreased churn risk,Few support queries (0) decreased churn risk,Many promotional offers used (5) decreased churn risk,Engaged but Payment-Fragile,3,4,4.73,10,2,0,29,4675,5,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
C00826,0.787214057581806,Low satisfaction score (1/10) increased churn risk,Few support queries (0) decreased churn risk,Few promotional offers used (1) increased churn risk,Engaged but Payment-Fragile,6,1,3.41,6,2,0,48,1849,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
C00827,0.8424874477389018,High satisfaction score (9/10) decreased churn risk,Low engagement rate (2/10) increased churn risk,Low daily watch time (0.7 hours) increased churn risk,High-Risk Disengaged,6,9,0.71,2,3,4,67,5761,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
C00828,0.9453280314761536,Low satisfaction score (1/10) increased churn risk,High engagement rate (10/10) decreased churn risk,Few promotional offers used (0) increased churn risk,Engaged but Payment-Fragile,1,1,1.39,10,1,4,37,5571,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
C00829,0.9613740575785348,Frequent support queries (10) increased churn risk,Few promotional offers used (0) increased churn risk,High daily watch time (4.8 hours) decreased churn risk,High-Risk Disengaged,6,4,4.79,4,2,10,63,2928,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
C00830,0.4387329225555044,Low satisfaction score (1/10) increased churn risk,High daily watch time (4.4 hours) decreased churn risk,Short subscription history (3 months) increased churn risk,Low-Satisfaction At-Risk,3,1,4.42,7,3,3,27,4908,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
C00831,0.5806565514917563,Few promotional offers used (0) increased churn risk,Frequent support queries (8) increased churn risk,High satisfaction score (7/10) decreased churn risk,Satisfied Loyal,3,7,3.09,7,2,8,70,3920,0,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
C00832,0.0338600631079373,Few support queries (0) decreased churn risk,High satisfaction score (8/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Engaged but Payment-Fragile,24,8,1.36,6,2,0,59,5415,3,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
C00833,0.6709753722993829,Low satisfaction score (2/10) increased churn risk,Few support queries (1) decreased churn risk,High engagement rate (8/10) decreased churn risk,Engaged but Payment-Fragile,6,2,1.56,8,2,1,38,1814,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
C00834,0.0829847910425184,High satisfaction score (8/10) decreased churn risk,High daily watch time (5.0 hours) decreased churn risk,Frequent support queries (8) increased churn risk,Satisfied Loyal,3,8,4.99,7,2,8,23,833,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
C00835,0.6335828665572587,Many promotional offers used (5) decreased churn risk,Short subscription history (1 months) increased churn risk,Low engagement rate (4/10) increased churn risk,High-Risk Disengaged,1,5,2.53,4,3,6,37,8126,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
C00836,0.6822128735538254,Low engagement rate (1/10) increased churn risk,Low satisfaction score (2/10) increased churn risk,Long subscription history (24 months) decreased churn risk,Low-Satisfaction At-Risk,24,2,4.08,1,1,7,54,8118,4,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
C00837,0.2574053200732659,High engagement rate (10/10) decreased churn risk,Few support queries (0) decreased churn risk,Low satisfaction score (3/10) increased churn risk,Engaged but Payment-Fragile,6,3,1.57,10,2,0,28,784,2,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
C00838,0.3766400474976932,Low engagement rate (1/10) increased churn risk,Many promotional offers used (5) decreased churn risk,Support queries logged (3) decreased churn risk,Satisfied Loyal,12,5,2.64,1,2,3,51,4356,5,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
C00839,0.1427469388135793,High satisfaction score (9/10) decreased churn risk,Low engagement rate (2/10) increased churn risk,Many promotional offers used (4) decreased churn risk,Satisfied Loyal,12,9,2.44,2,3,7,30,7188,4,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
C00840,0.9291133264586108,Frequent support queries (10) increased churn risk,High engagement rate (9/10) decreased churn risk,Few promotional offers used (0) increased churn risk,Low-Satisfaction At-Risk,1,4,1.65,9,1,10,68,5038,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
C00841,0.251065116861593,Many promotional offers used (5) decreased churn risk,Low satisfaction score (3/10) increased churn risk,High daily watch time (4.4 hours) decreased churn risk,Engaged but Payment-Fragile,12,3,4.41,7,1,5,32,4233,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
C00842,0.7363227385629436,Low satisfaction score (1/10) increased churn risk,High engagement rate (10/10) decreased churn risk,Frequent support queries (9) increased churn risk,Low-Satisfaction At-Risk,12,1,4.48,10,1,9,63,4556,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
C00843,0.2756349682511232,Long subscription history (24 months) decreased churn risk,Low daily watch time (1.2 hours) increased churn risk,Few promotional offers used (1) increased churn risk,Low-Satisfaction At-Risk,24,5,1.25,7,2,7,24,9064,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
C00844,0.2601004766216273,Many promotional offers used (5) decreased churn risk,Low daily watch time (0.9 hours) increased churn risk,High engagement rate (8/10) decreased churn risk,Engaged but Payment-Fragile,3,6,0.89,8,2,4,70,7605,5,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
C00845,0.0234379551091353,High engagement rate (9/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,Daily watch time (1.6 hours) increased churn risk,Low-Satisfaction At-Risk,12,6,1.63,9,1,4,43,9262,5,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
C00846,0.0184165333735437,Few support queries (0) decreased churn risk,High engagement rate (8/10) decreased churn risk,On-Time payment history decreased churn risk,Low-Satisfaction At-Risk,12,6,2.97,8,2,0,22,7807,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C00847,0.954029986022598,Low satisfaction score (2/10) increased churn risk,Few support queries (1) decreased churn risk,Few promotional offers used (0) increased churn risk,High-Risk Disengaged,6,2,2.86,3,1,1,63,613,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
C00848,0.4465915880188871,High satisfaction score (10/10) decreased churn risk,Low daily watch time (0.8 hours) increased churn risk,Short subscription history (3 months) increased churn risk,Satisfied Loyal,3,10,0.81,5,2,7,19,2286,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
